01 53 49 +03 12 43 Xi Psc
01 30 27 +06 10 11 Mu Psc
01 41 42 +05 30 46 Nu Psc
02 02 19 +02 47 16 Alrisha
02 02 19 +02 47 16 HR 595
02 39 44 +00 21 00 Delta Cet
02 43 34 +03 15 25 Kaffaljidhma
02 36 08 +05 36 54 Nu Cet
03 02 33 +04 06 33 Menkar
03 19 38 +03 23 18 Kappa 1 Cet
03 37 07 +00 25 05 10 Tau
04 03 25 +06 00 10 Nu Tau
04 58 49 +01 43 17 Pi 6 Ori
04 54 31 +02 26 54 Pi 5 Ori
04 51 28 +05 36 48 Pi 4 Ori
04 50 06 +06 58 11 Tabit
05 25 01 +01 51 02 Psi 1 Ori
05 13 33 +02 52 01 Rho Ori
05 23 06 +03 32 56 23 Ori
05 27 06 +03 05 58 Psi 2 Ori
05 27 06 +03 06 01 HIP 25473
05 25 24 +06 21 14 Bellatrix
05 42 45 +01 28 37 51 Ori
05 52 42 +01 51 21 56 Ori
05 39 27 +04 07 26 Omega Ori
05 31 03 +05 57 06 32 Ori
05 55 26 +07 24 27 Betelgeuse
06 24 02 +04 35 24 Epsilon Mon
06 48 08 +02 24 23 18 Mon
06 33 10 +07 19 45 13 Mon
07 39 34 +05 12 48 Procyon
08 02 32 +02 19 13 HR 3145
08 43 29 +03 22 50 Eta Hya
08 39 01 +03 19 25 Al Minliar al Shuja
08 37 55 +05 41 10 Delta Hya
08 47 03 +06 24 01 Epsilon Hya
08 47 02 +06 24 02 HIP 43109
08 48 42 +05 49 09 Rho Hya
08 55 40 +05 55 35 Zeta Hya
09 14 38 +02 17 36 Theta Hya
09 06 14 +05 04 19 Omega Hya
09 38 43 +04 37 35 HR 3834
09 37 29 +06 48 48 10 Leo
10 35 04 +06 55 40 48 Leo
11 00 49 +03 35 26 58 Leo
11 28 11 +02 49 44 Tau Leo
11 01 01 +06 04 28 59 Leo
11 05 17 +07 18 33 Chi Leo
11 21 23 +06 00 07 Sigma Leo
11 50 57 +01 44 13 Zavijah
11 46 07 +06 30 06 Nu Vir
12 20 36 +03 17 05 16 Vir
12 01 07 +06 35 12 Pi Vir
12 55 51 +03 22 14 Auva
13 17 51 +05 26 37 Sigma Vir
13 34 23 +03 38 00 78 Vir
14 01 54 +01 31 14 Tau Vir
14 46 30 +01 52 19 109 Vir
15 03 09 +02 04 19 110 Vir
15 51 04 +04 27 46 Epsilon Ser
15 44 31 +06 24 36 Unukalhai
15 46 42 +07 20 16 Lambda Ser
16 22 19 +01 01 03 Sigma Ser
16 31 10 +01 58 24 Marfic
16 31 10 +01 58 26 HIP 80883
17 26 46 +04 08 10 Sigma Oph
17 48 09 +02 42 21 Gamma Oph
17 43 43 +04 33 55 Cebalrai
18 02 00 +01 18 19 68 Oph
18 00 54 +02 55 54 67 Oph
18 05 42 +02 30 09 HIP 88601
18 05 42 +02 30 02 70 Oph
18 21 07 +03 22 47 74 Oph
18 00 31 +04 22 07 66 Oph
18 56 28 +04 12 37 Theta 1 Ser
18 56 30 +04 12 32 Theta 2 Ser
19 26 46 +00 20 56 Nu Aql
19 25 45 +03 07 30 Delta Aql
19 52 43 +01 01 07 Eta Aql
19 34 20 +07 23 24 Mu Aql
19 55 34 +06 25 12 Alshain
21 16 04 +05 16 08 Kitalpha
22 25 32 +01 24 11 Pi Aqr
22 28 07 +04 43 16 35 Peg
22 05 56 +05 04 59 Nu Peg
22 10 27 +06 13 21 Baham
23 27 11 +01 16 59 Kappa Psc
23 04 08 +03 50 49 Fum al Samakah
23 17 25 +03 18 34 Gamma Psc
23 28 13 +06 24 23 Theta Psc
23 42 18 +01 48 28 Lambda Psc
23 40 12 +05 39 15 Iota Psc
23 59 34 +06 53 28 Omega Psc
00 48 57 +07 36 44 Delta Psc
01 03 13 +07 55 00 Epsilon Psc
01 45 40 +09 10 58 Omicron Psc
02 13 16 +08 52 12 Xi 1 Cet
02 28 26 +08 28 56 Xi 2 Cet
02 59 59 +08 55 38 Menkar
02 45 13 +10 08 06 Mu Cet
03 27 26 +09 45 00 Xi Tau
03 25 05 +09 02 47 Omicron Tau
03 31 09 +12 57 13 5 Tau
03 44 20 +09 03 55 HD 23260
04 00 58 +12 30 15 Lambda Tau
04 15 48 +08 54 16 Mu Tau
04 14 12 +09 16 35 47 Tau
04 14 12 +09 16 36 HIP 19740
04 35 55 +10 10 15 88 Tau
04 26 53 +14 43 30 Pi Tau
04 34 08 +14 51 17 Rho Tau
04 50 53 +08 54 31 Pi 2 Ori
04 55 11 +10 09 31 Pi 1 Ori
04 38 26 +12 31 14 90 Tau
04 52 49 +14 15 31 Omicron 1 Ori
04 56 39 +13 31 19 Omicron 2 Ori
05 37 10 +09 17 36 Phi 2 Ori
05 35 25 +09 56 14 Meissa
05 35 25 +09 56 17 HR 1880
05 35 05 +09 29 33 Phi 1 Ori
06 02 40 +09 38 49 Mu Ori
05 49 50 +12 39 10 134 Tau
06 07 51 +14 46 04 Nu Ori
06 12 13 +14 12 27 Xi Ori
06 47 36 +08 01 53 17 Mon
06 41 16 +09 53 27 15 Mon
06 41 16 +09 53 24 HIP 31978
06 45 34 +12 53 24 Alzirr
06 44 16 +13 13 22 30 Gem
06 54 56 +13 10 16 38 Gem
06 54 56 +13 10 11 HIP 33202
07 25 55 +09 15 57 Epsilon CMi
07 28 26 +08 54 54 Gamma CMi
07 27 25 +08 16 45 Gomeisa
07 30 05 +11 59 46 6 CMi
08 16 47 +09 10 12 Altarf
08 58 45 +11 50 18 Acubens
09 41 25 +09 52 10 Subra
09 32 13 +11 16 39 Xi Leo
10 00 29 +08 01 12 Pi Leo
10 08 10 +09 58 23 31 Leo
10 08 38 +11 56 33 Regulus
10 33 05 +09 16 51 Rho Leo
11 24 11 +10 30 07 Iota Leo
11 24 11 +10 30 07 HIP 55642
11 45 32 +08 13 49 Xi Vir
12 05 28 +08 42 19 Omicron Vir
11 49 19 +14 32 39 Denebola
12 42 08 +10 12 29 Rho Vir
13 02 26 +10 55 56 Vindemiatrix
13 28 41 +13 45 11 70 Vir
14 23 38 +08 25 27 HR 5386
14 41 54 +08 08 26 31 Boo
14 41 23 +13 42 26 Zeta Boo
15 35 02 +10 31 21 Delta Ser
16 32 50 +11 28 40 29 Her
16 25 39 +14 01 20 Kajam
16 57 54 +09 22 03 Kappa Oph
16 54 14 +10 09 27 Iota Oph
17 05 37 +12 44 03 60 Her
17 03 22 +14 05 06 HR 6337
17 14 53 +14 23 05 Rasalgethi
17 35 10 +12 33 25 Rasalhague
18 07 32 +08 44 05 71 Oph
18 07 35 +09 33 53 72 Oph
19 05 39 +13 52 17 Deneb el Okab
19 51 01 +08 52 53 Altair
19 54 30 +08 28 29 Xi Aql
19 46 30 +10 37 33 Tarazed
20 33 27 +11 19 14 Deneb Dulfim
20 35 33 +14 41 30 Zeta Del
20 37 47 +14 36 46 Rotanev
21 10 35 +10 09 08 Gamma Equ
21 10 35 +10 09 09 HIP 104521
21 14 44 +10 01 40 Delta Equ
21 44 26 +09 53 53 Enif
22 21 46 +12 13 50 31 Peg
22 55 29 +08 50 34 Rho Peg
22 46 57 +12 11 57 Xi Peg
22 41 43 +10 51 27 Homam
23 07 15 +09 26 12 55 Peg
23 29 24 +12 47 17 70 Peg
00 13 29 +15 12 41 Algenib
00 14 52 +20 14 04 Chi Peg
01 31 45 +15 22 17 Eta Psc
01 11 43 +21 03 40 Chi Psc
01 53 48 +19 19 13 Gamma 2 Ari
01 53 48 +19 19 06 HIP 8832
01 54 55 +20 49 57 Sharatan
03 11 55 +19 44 43 Botein
02 59 30 +21 21 37 Epsilon Ari
03 15 11 +21 03 46 Zeta Ari
04 05 00 +22 05 43 37 Tau
04 20 05 +15 38 22 Gamma Tau
04 28 43 +16 22 14 75 Tau
04 30 51 +16 12 16 HR 1427
04 28 51 +15 58 23 Theta 1 Tau
04 28 57 +15 52 54 Theta 2 Tau
04 26 38 +15 37 46 71 Tau
04 36 12 +16 31 09 Aldebaran
04 39 34 +15 55 40 Sigma 2 Tau
04 23 13 +17 33 14 Hyadum II
04 24 23 +17 27 20 Delta 2 Tau
04 25 46 +17 56 20 Delta 3 Tau
04 25 46 +17 56 22 HIP 20648
04 17 34 +20 35 26 Omega 2 Tau
04 28 55 +19 11 29 Ain
04 25 40 +22 18 18 Kappa 1 Tau
05 09 59 +15 36 12 15 Ori
05 04 51 +15 24 39 11 Ori
05 07 45 +18 39 05 104 Tau
05 03 24 +21 35 49 Iota Tau
05 19 35 +22 06 05 109 Tau
05 41 35 +16 32 11 126 Tau
05 24 42 +17 23 16 111 Tau
05 32 31 +18 35 51 119 Tau
05 27 56 +21 56 27 114 Tau
05 37 57 +21 08 43 Zeta Tau
06 12 20 +16 07 44 69 Ori
05 54 41 +20 16 36 Chi 1 Ori
06 04 13 +20 08 16 Chi 2 Ori
06 38 00 +16 23 41 Alhena
06 29 16 +20 12 31 Nu Gem
07 18 23 +16 31 52 Lambda Gem
07 04 25 +20 33 45 Mekbuda
07 20 25 +21 58 22 Wasat
07 46 24 +18 29 51 81 Gem
08 12 30 +17 37 57 Tegmen
08 12 30 +17 37 58 Zeta 1 Cnc
08 12 30 +17 37 59 HR 3210
08 44 58 +18 08 10 Asellus Australis
08 43 34 +21 27 01 Asellus Borealis
10 07 36 +16 44 18 Eta Leo
10 20 14 +19 48 58 Algieba
10 20 14 +19 48 57 HR 4058
10 20 00 +19 26 44 40 Leo
11 02 36 +20 09 10 60 Leo
11 14 30 +15 24 08 Chort
11 14 22 +20 29 47 Zosma
11 48 15 +20 11 28 93 Leo
12 20 58 +17 45 54 11 Com
12 59 10 +17 22 57 36 Com
13 10 14 +17 30 10 Diadem
12 53 33 +21 13 04 35 Com
13 47 30 +17 25 56 Tau Boo
13 49 44 +15 46 23 Upsilon Boo
13 49 57 +21 14 22 6 Boo
14 19 59 +16 17 03 20 Boo
13 54 55 +18 22 24 Mufrid
14 15 54 +19 09 34 Arcturus
14 45 28 +16 56 36 Omicron Boo
14 40 58 +16 23 49 Pi 1 Boo
14 51 37 +19 04 49 Xi Boo
15 46 25 +15 24 24 Beta Ser
15 56 41 +15 38 51 Gamma Ser
15 41 46 +19 39 16 Iota Ser
15 48 58 +18 07 36 Kappa Ser
15 51 29 +20 57 48 Rho Ser
16 08 19 +17 02 02 Marfik
16 22 08 +19 08 29 Gamma Her
16 30 26 +21 28 45 Kornephoros
18 00 16 +16 45 03 93 Her
18 06 15 +22 13 11 98 Her
18 01 43 +21 35 46 95 Her
18 08 58 +20 48 56 102 Her
18 20 31 +21 57 50 106 Her
18 23 55 +21 46 21 109 Her
18 59 51 +15 04 32 Deneb el Okab
18 47 14 +18 11 13 111 Her
18 45 53 +20 33 07 110 Her
19 40 19 +18 01 32 Sham
19 41 16 +17 29 17 Beta Sge
19 34 48 +19 47 04 9 Vul
19 16 26 +21 23 59 1 Vul
20 14 31 +15 12 46 Rho Aql
19 47 36 +18 32 48 Delta Sge
19 49 12 +19 09 17 Zeta Sge
19 58 58 +19 30 22 Gamma Sge
20 39 52 +15 55 47 Sualocin
20 43 42 +15 05 34 Delta Del
20 46 54 +16 08 34 Gamma 2 Del
20 38 44 +21 13 08 29 Vul
21 44 45 +17 22 23 9 Peg
21 22 19 +19 49 33 1 Peg
23 05 01 +15 13 56 Markab
00 08 39 +29 07 06 Alpheratz
00 47 36 +24 17 40 Zeta And
00 57 28 +23 26 41 Eta And
00 38 49 +29 20 21 Epsilon And
01 14 01 +24 36 36 Phi Psc
01 19 45 +27 17 25 Upsilon Psc
01 58 13 +23 37 13 Lambda Ari
02 07 27 +23 29 10 Hamal
02 09 42 +25 57 49 14 Ari
01 53 22 +29 36 12 Metallah
02 43 45 +27 43 42 35 Ari
02 48 13 +29 16 04 39 Ari
03 20 38 +29 03 58 HR 999
03 46 08 +24 22 59 Maia
03 45 11 +24 07 44 Electra
03 47 47 +24 07 13 Alcyone
03 49 28 +24 04 06 Atlas
03 46 38 +23 57 49 Merope
03 45 30 +24 28 58 Taygeta
04 26 36 +22 49 29 Upsilon Tau
04 20 40 +27 21 45 Phi Tau
04 42 33 +22 57 58 Tau Tau
05 26 37 +28 36 42 Alnath
06 04 25 +23 15 46 Propus
05 49 19 +24 34 08 132 Tau
05 58 19 +25 57 15 139 Tau
05 53 39 +27 36 47 136 Tau
06 15 11 +22 30 17 Propus
06 15 11 +22 30 17 HIP 29655
06 23 16 +22 30 39 Mu Gem
06 15 42 +29 29 46 Kappa Aur
06 44 14 +25 07 33 Mebsuta
07 44 45 +24 23 09 Kappa Gem
07 26 03 +27 47 16 Propus
07 36 13 +26 53 04 Upsilon Gem
07 45 38 +28 00 50 Pollux
07 43 38 +28 52 17 Sigma Gem
07 53 48 +26 45 09 Phi Gem
08 03 49 +27 46 49 Chi Gem
08 47 00 +28 44 29 Iota Cnc
09 24 56 +26 09 38 Al Minliar al Asad
09 32 00 +22 56 45 Alterf
09 46 08 +23 45 03 Ras Elased Australis
09 53 03 +25 59 00 Ras Elased Borealis
10 16 58 +23 23 32 Adhafera
10 55 53 +24 43 23 54 Leo
11 15 28 +23 04 06 72 Leo
12 16 36 +23 55 03 7 Com
12 22 45 +25 49 06 12 Com
12 35 06 +22 36 06 23 Com
12 27 11 +28 14 26 Gamma Com
12 26 39 +27 14 26 14 Com
12 27 14 +26 47 53 16 Com
12 51 57 +27 30 49 31 Com
13 12 06 +27 51 06 Beta Com
13 07 25 +27 35 53 41 Com
14 10 38 +25 04 06 12 Boo
