16 08 19 +17 02 02 Marfik
16 13 32 +13 30 52 HD 145958
16 15 32 +04 15 02 HD 146265
16 23 18 +47 37 07 HIP 80270
16 29 06 +18 24 12 HD 148653
16 31 56 +45 35 16 HR 6162
16 35 39 +17 02 50 HR 6169
16 39 49 +22 59 32 HD 150340
16 40 54 +04 12 37 37 Her
16 42 48 +23 39 29 HIP 81810
16 43 43 +20 42 25 HD 150933
16 49 23 +45 58 30 52 Her
16 50 18 +04 42 50 HD 151881
16 52 02 +28 39 30 HD 152380
16 58 01 +47 21 33 HD 153557
17 03 53 +13 35 55 HR 6341
17 14 53 +14 23 05 Rasalgethi
17 15 14 +24 50 01 Sarin
17 21 06 +24 29 41 70 Her
17 23 51 +37 08 29 Rho Her
17 24 37 +36 56 52 HR 6491
17 24 49 +39 12 19 HD 157946
17 32 58 +47 53 07 HD 159543
17 40 52 +31 17 07 HR 6591
17 45 54 +17 42 55 HD 161585
17 46 54 +14 46 39 HD 161729
17 51 19 +44 54 24 HIP 87377
17 53 28 +40 00 26 90 Her
17 56 37 +18 19 35 HD 163640
17 59 16 +30 02 56 HD 164252
18 01 43 +21 35 46 95 Her
18 06 03 +21 26 48 V772 Her
18 06 40 +40 21 43 HD 165941
18 08 02 +26 06 08 100 Her
18 13 11 +28 15 33 HD 167215
18 26 53 +26 27 09 HR 6924
18 27 57 +19 17 56 HD 170267
18 33 59 +17 44 11 HD 171365
18 36 06 +16 58 49 HIP 91159
18 52 49 +14 00 36 HD 174934
18 54 46 +20 37 19 HD 175427
