20 30 32 +10 54 46 1 Delphinus
20 33 26 +11 19 14 2 Delphinus
20 34 11 +13 02 40 3 Delphinus
20 35 32 +14 41 30 4 Delphinus
20 38 03 +11 23 44 5 Delphinus
20 37 47 +14 36 47 6 Delphinus
20 39 22 +10 06 14 7 Delphinus
20 38 57 +13 19 58 8 Delphinus
20 39 52 +15 55 47 9 Delphinus
20 41 30 +14 36 04 10 Delphinus
20 43 41 +15 05 34 11 Delphinus
20 46 53 +16 08 34 12 Delphinus
20 46 52 +16 08 35 12 Delphinus
20 48 03 +06 01 37 13 Delphinus
20 50 03 +07 52 59 14 Delphinus
20 49 51 +12 33 51 15 Delphinus
20 55 52 +12 35 16 16 Delphinus
20 55 50 +13 44 26 17 Delphinus
20 58 39 +10 51 31 18 Delphinus
11 31 42 +69 18 13 1 Draco
11 36 20 +69 17 42 2 Draco
11 42 45 +66 43 02 3 Draco
12 30 20 +69 10 25 4 Draco
12 33 42 +69 45 39 5 Draco
12 34 57 +69 59 40 6 Draco
12 47 46 +66 45 47 7 Draco
12 55 40 +65 24 42 8 Draco
13 00 06 +66 34 13 9 Draco
13 51 34 +64 41 55 10 Draco
14 04 31 +64 21 07 11 Draco
15 25 02 +58 56 55 12 Draco
16 01 59 +58 33 06 13 Draco
16 24 03 +61 30 10 14 Draco
16 27 59 +68 45 26 15 Draco
16 36 18 +52 53 25 16 Draco
16 36 21 +52 54 51 17 Draco
16 36 20 +52 54 52 17 Draco
16 40 57 +64 34 47 18 Draco
16 56 04 +65 07 37 19 Draco
16 56 27 +65 01 54 20 Draco
17 05 25 +54 27 49 21 Draco
17 05 25 +54 27 49 21 Draco
17 08 48 +65 42 31 22 Draco
17 30 33 +52 17 52 23 Draco
17 32 16 +55 10 51 24 Draco
17 32 22 +55 10 11 25 Draco
17 35 02 +61 52 19 26 Draco
17 31 56 +68 07 54 27 Draco
17 36 55 +68 45 19 28 Draco
17 49 11 +50 46 47 30 Draco
17 41 53 +72 09 17 31 Draco
17 41 51 +72 08 48 31 Draco
17 53 36 +56 52 19 32 Draco
17 56 43 +51 29 19 33 Draco
17 55 06 +72 00 16 34 Draco
17 49 14 +76 57 41 35 Draco
18 13 54 +64 23 56 36 Draco
18 15 15 +68 45 28 37 Draco
18 23 58 +58 48 12 39 Draco
17 59 40 +80 00 03 40 Draco
17 59 46 +80 00 15 41 Draco
18 26 00 +65 34 00 42 Draco
18 20 41 +71 20 25 43 Draco
18 20 57 +72 44 07 44 Draco
18 32 39 +57 02 58 45 Draco
18 42 43 +55 32 41 46 Draco
18 51 16 +59 23 40 47 Draco
18 56 50 +57 49 19 48 Draco
19 00 49 +55 39 56 49 Draco
18 46 12 +75 26 22 50 Draco
19 05 02 +53 24 16 51 Draco
18 54 19 +71 18 14 52 Draco
19 11 46 +56 52 04 53 Draco
19 14 00 +57 42 50 54 Draco
19 09 46 +65 59 13 55 Draco
19 12 33 +67 40 13 57 Draco
19 20 41 +65 43 28 58 Draco
19 08 59 +76 34 08 59 Draco
19 15 27 +73 21 52 60 Draco
19 32 20 +69 40 19 61 Draco
19 48 09 +70 16 50 63 Draco
20 01 31 +64 50 07 64 Draco
20 02 23 +64 38 55 65 Draco
20 05 37 +62 00 36 66 Draco
20 02 50 +67 53 16 67 Draco
20 11 39 +62 05 37 68 Draco
19 59 27 +76 29 43 69 Draco
20 19 41 +62 16 24 71 Draco
20 31 26 +74 58 19 73 Draco
20 29 08 +81 06 30 74 Draco
20 27 54 +81 26 22 75 Draco
20 42 12 +82 32 57 76 Draco
20 59 19 +04 18 48 1 Equuleus
21 04 49 +05 31 22 3 Equuleus
21 05 41 +05 58 43 4 Equuleus
21 10 35 +10 09 08 5 Equuleus
21 10 46 +10 04 10 6 Equuleus
21 14 43 +10 01 40 7 Equuleus
21 16 04 +05 16 08 8 Equuleus
21 21 20 +07 22 33 9 Equuleus
21 23 08 +06 49 58 10 Equuleus
02 45 20 -18 33 06 1 Eridanus
02 51 19 +21 01 29 2 Eridanus
02 56 40 -08 52 41 3 Eridanus
02 57 36 -23 50 31 4 Eridanus
02 59 56 -02 26 43 5 Eridanus
02 58 19 -23 35 11 6 Eridanus
03 01 06 -02 51 32 7 Eridanus
03 01 25 -07 38 36 8 Eridanus
03 02 57 -07 39 57 9 Eridanus
03 04 31 -07 34 53 10 Eridanus
03 02 36 -23 36 18 11 Eridanus
03 16 05 -08 48 05 13 Eridanus
03 16 50 -09 08 10 14 Eridanus
03 18 35 -22 29 36 15 Eridanus
03 19 44 -21 44 23 16 Eridanus
03 30 52 -05 03 30 17 Eridanus
03 33 09 -09 26 30 18 Eridanus
03 34 00 -21 36 58 19 Eridanus
03 36 31 -17 27 02 20 Eridanus
03 39 16 -05 36 36 21 Eridanus
03 40 53 -05 11 41 22 Eridanus
03 43 28 -09 44 52 23 Eridanus
03 44 45 -01 08 51 24 Eridanus
03 45 11 -00 16 52 25 Eridanus
03 46 23 -12 05 11 26 Eridanus
03 47 03 -23 14 04 27 Eridanus
03 47 52 -23 51 34 28 Eridanus
03 52 56 -05 20 48 30 Eridanus
03 54 32 -02 56 25 32 Eridanus
03 54 32 -02 56 18 32 Eridanus
03 53 55 -24 35 53 33 Eridanus
03 58 16 -13 29 40 34 Eridanus
04 01 47 -01 32 09 35 Eridanus
04 00 13 +24 01 49 36 Eridanus
04 10 37 -06 54 40 37 Eridanus
04 12 06 -06 49 29 38 Eridanus
04 14 37 -10 14 38 39 Eridanus
04 15 31 -07 38 26 40 Eridanus
04 18 04 -33 47 11 41 Eridanus
04 23 55 -03 44 03 42 Eridanus
04 24 13 -34 00 20 43 Eridanus
04 32 07 -00 02 00 45 Eridanus
04 34 09 -06 43 43 46 Eridanus
04 34 25 -08 13 16 47 Eridanus
04 36 34 -03 20 33 48 Eridanus
04 33 42 -29 45 23 50 Eridanus
04 37 51 -02 27 49 51 Eridanus
04 35 45 -30 33 08 52 Eridanus
04 38 24 -14 17 39 53 Eridanus
04 40 39 -19 39 44 54 Eridanus
04 43 48 -08 47 04 55 Eridanus
04 43 49 -08 47 13 55 Eridanus
04 44 19 -08 29 40 56 Eridanus
04 45 45 -03 14 45 57 Eridanus
04 47 49 -16 55 33 58 Eridanus
04 48 46 -16 19 15 59 Eridanus
04 50 25 -16 12 32 60 Eridanus
04 53 08 -05 26 41 61 Eridanus
04 56 39 -05 09 50 62 Eridanus
05 00 04 -10 15 22 63 Eridanus
05 00 09 -12 31 49 64 Eridanus
05 01 41 -07 10 01 65 Eridanus
05 07 00 -04 38 55 66 Eridanus
05 08 06 -05 04 48 67 Eridanus
05 08 58 -04 27 00 68 Eridanus
05 09 23 -08 44 53 69 Eridanus
06 04 25 +23 15 46 1 Gemini
06 10 02 +23 06 44 3 Gemini
06 11 50 +24 25 08 5 Gemini
06 12 37 +22 54 25 6 Gemini
06 15 10 +22 30 18 7 Gemini
06 16 37 +23 58 05 8 Gemini
06 17 16 +23 44 20 9 Gemini
06 23 15 +22 30 39 13 Gemini
06 28 14 +20 29 34 16 Gemini
06 29 15 +20 12 31 18 Gemini
06 31 54 +15 53 58 19 Gemini
06 37 59 +16 23 41 24 Gemini
06 41 40 +28 11 29 25 Gemini
06 42 41 +17 38 25 26 Gemini
06 44 13 +25 07 33 27 Gemini
06 45 04 +28 57 56 28 Gemini
06 44 16 +13 13 21 30 Gemini
06 45 34 +12 53 24 31 Gemini
06 46 11 +12 41 17 32 Gemini
06 50 06 +16 11 48 33 Gemini
06 53 07 +33 57 17 34 Gemini
06 50 42 +13 24 26 35 Gemini
06 51 51 +21 45 18 36 Gemini
06 55 36 +25 22 08 37 Gemini
06 54 55 +13 10 16 38 Gemini
06 59 06 +26 04 27 39 Gemini
06 59 46 +25 54 25 40 Gemini
07 00 32 +16 04 18 41 Gemini
07 02 42 +24 12 28 42 Gemini
07 04 25 +20 33 45 43 Gemini
07 05 36 +22 37 46 44 Gemini
07 08 39 +15 55 22 45 Gemini
07 11 27 +30 14 12 46 Gemini
07 11 42 +26 50 53 47 Gemini
07 12 44 +24 07 11 48 Gemini
07 13 39 +16 09 00 51 Gemini
07 14 59 +24 52 34 52 Gemini
07 16 16 +27 53 18 53 Gemini
07 18 23 +16 31 52 54 Gemini
07 20 25 +21 58 22 55 Gemini
07 22 14 +20 26 02 56 Gemini
07 23 46 +25 02 26 57 Gemini
07 23 46 +22 56 07 58 Gemini
07 24 52 +27 37 41 59 Gemini
07 26 02 +27 47 16 60 Gemini
07 27 14 +20 14 49 61 Gemini
07 29 26 +31 46 26 62 Gemini
07 28 02 +21 26 05 63 Gemini
07 29 39 +28 06 27 64 Gemini
07 30 07 +27 54 20 65 Gemini
07 34 55 +31 52 38 66 Gemini
07 34 55 +31 52 39 66 Gemini
07 33 53 +15 48 56 68 Gemini
07 36 13 +26 53 04 69 Gemini
07 38 52 +35 02 13 70 Gemini
07 39 30 +34 34 21 71 Gemini
07 39 45 +17 39 47 74 Gemini
07 43 37 +28 52 17 75 Gemini
07 44 25 +25 46 19 76 Gemini
07 44 44 +24 23 09 77 Gemini
07 45 37 +28 00 50 78 Gemini
07 45 27 +20 18 15 79 Gemini
07 47 49 +33 24 11 80 Gemini
07 46 24 +18 29 51 81 Gemini
07 48 51 +23 07 42 82 Gemini
07 53 47 +26 45 09 83 Gemini
07 55 56 +19 52 14 85 Gemini
15 52 50 +42 26 13 1 Hercules
15 54 47 +43 07 27 2 Hercules
15 55 40 +42 33 06 4 Hercules
16 01 28 +17 48 16 5 Hercules
16 02 56 +46 01 23 6 Hercules
16 08 19 +17 02 02 7 Hercules
16 08 19 +17 02 29 7 Hercules
16 09 00 +17 11 34 8 Hercules
16 13 30 +05 00 31 9 Hercules
16 11 51 +23 28 55 10 Hercules
16 08 55 +44 55 19 11 Hercules
16 15 41 +18 47 46 16 Hercules
16 22 08 +19 08 29 20 Hercules
16 24 25 +06 56 12 21 Hercules
16 19 53 +46 18 06 22 Hercules
16 25 39 +14 01 20 24 Hercules
16 25 35 +37 22 58 25 Hercules
16 30 26 +21 28 45 27 Hercules
16 32 50 +05 30 39 28 Hercules
16 32 50 +11 28 40 29 Hercules
16 28 48 +41 52 15 30 Hercules
16 30 14 +48 57 01 34 Hercules
16 34 16 +42 25 36 35 Hercules
16 40 50 +04 11 52 36 Hercules
16 40 53 +04 12 37 37 Hercules
16 41 48 +26 54 27 39 Hercules
16 41 29 +31 35 37 40 Hercules
16 38 52 +48 55 07 42 Hercules
16 46 03 +08 34 25 43 Hercules
16 43 03 +38 54 47 44 Hercules
16 48 01 +05 14 17 45 Hercules
16 50 34 +07 14 22 47 Hercules
16 52 19 +14 57 58 49 Hercules
16 50 51 +29 47 54 50 Hercules
16 51 57 +24 38 54 51 Hercules
16 49 23 +45 58 30 52 Hercules
16 53 09 +31 41 37 53 Hercules
16 55 35 +18 25 32 54 Hercules
16 55 14 +25 43 22 56 Hercules
16 57 43 +25 20 43 57 Hercules
17 00 29 +30 55 09 58 Hercules
17 01 47 +33 33 41 59 Hercules
17 05 36 +12 44 03 60 Hercules
17 03 41 +35 24 27 61 Hercules
17 11 15 +24 13 55 63 Hercules
17 14 53 +14 23 04 64 Hercules
17 14 52 +14 23 05 64 Hercules
17 15 14 +24 50 01 65 Hercules
17 15 13 +36 48 13 67 Hercules
17 17 30 +33 05 41 68 Hercules
17 17 50 +37 17 12 69 Hercules
17 21 06 +24 29 41 70 Hercules
17 20 50 +32 27 47 72 Hercules
17 24 20 +22 57 21 73 Hercules
17 20 30 +46 14 10 74 Hercules
17 23 51 +37 08 29 75 Hercules
17 23 50 +37 08 32 75 Hercules
17 30 56 +26 06 25 76 Hercules
17 26 52 +48 15 22 77 Hercules
17 32 01 +28 24 15 78 Hercules
17 37 43 +24 18 26 79 Hercules
17 36 45 +48 34 58 82 Hercules
17 42 40 +24 33 43 83 Hercules
17 43 33 +24 19 33 84 Hercules
17 39 35 +46 00 14 85 Hercules
17 46 39 +27 43 08 86 Hercules
17 49 01 +25 37 17 87 Hercules
17 50 11 +48 23 35 88 Hercules
17 55 37 +26 02 58 89 Hercules
17 53 28 +40 00 26 90 Hercules
17 56 25 +37 15 00 91 Hercules
17 57 57 +29 14 51 92 Hercules
18 00 16 +16 45 03 93 Hercules
17 58 41 +30 11 21 94 Hercules
18 01 42 +21 35 44 95 Hercules
18 01 43 +21 35 45 95 Hercules
18 02 36 +20 50 02 96 Hercules
18 02 43 +22 55 24 97 Hercules
18 06 15 +22 13 11 98 Hercules
18 07 13 +30 33 46 99 Hercules
18 08 01 +26 06 08 100 Hercules
18 08 01 +26 05 54 100 Hercules
18 09 05 +20 02 47 101 Hercules
18 08 58 +20 48 56 102 Hercules
18 07 44 +28 45 48 103 Hercules
18 12 05 +31 24 24 104 Hercules
18 19 22 +24 26 54 105 Hercules
18 20 30 +21 57 50 106 Hercules
18 21 13 +28 52 21 107 Hercules
18 21 09 +29 51 41 108 Hercules
18 23 54 +21 46 21 109 Hercules
18 45 52 +20 33 07 110 Hercules
18 47 14 +18 11 13 111 Hercules
18 52 29 +21 25 54 112 Hercules
18 54 57 +22 39 06 113 Hercules
08 24 50 -03 46 03 1 Hydra
08 26 42 -04 00 15 2 Hydra
08 35 43 -07 59 59 3 Hydra
08 37 55 +05 41 09 4 Hydra
08 39 01 +03 19 25 5 Hydra
08 40 16 -12 29 35 6 Hydra
08 43 29 +03 22 50 7 Hydra
08 41 57 -15 57 41 9 Hydra
08 45 17 +05 39 44 10 Hydra
08 47 02 +06 24 01 11 Hydra
08 46 36 -13 33 59 12 Hydra
08 48 42 +05 49 09 13 Hydra
08 49 36 -03 27 42 14 Hydra
08 51 49 -07 11 46 15 Hydra
08 55 39 +05 55 35 16 Hydra
08 55 44 -07 59 22 17 Hydra
08 55 44 -07 59 25 17 Hydra
09 06 14 +05 04 19 18 Hydra
09 08 57 -08 36 35 19 Hydra
09 09 50 -08 48 30 20 Hydra
09 12 41 -07 07 50 21 Hydra
09 14 37 +02 17 36 22 Hydra
09 16 56 -06 22 27 23 Hydra
09 16 56 -08 45 57 24 Hydra
09 20 00 -11 59 47 26 Hydra
09 20 44 -09 34 38 27 Hydra
09 25 39 -05 08 21 28 Hydra
09 27 29 -09 14 44 29 Hydra
09 27 50 -08 40 50 30 Hydra
09 29 24 -02 47 27 31 Hydra
09 32 13 -01 12 26 32 Hydra
09 34 47 -05 56 15 33 Hydra
09 38 06 -09 26 50 34 Hydra
09 40 06 -01 09 56 35 Hydra
09 40 02 -10 35 35 37 Hydra
09 40 32 -14 21 18 38 Hydra
09 51 42 -14 52 13 39 Hydra
10 05 23 -13 05 21 40 Hydra
10 10 50 -12 22 44 41 Hydra
10 26 20 -16 51 43 42 Hydra
10 34 15 -23 46 16 44 Hydra
13 09 19 -23 08 41 45 Hydra
13 19 11 -23 11 52 46 Hydra
13 58 48 -24 59 47 47 Hydra
14 00 14 +24 59 10 48 Hydra
14 06 39 -26 42 22 49 Hydra
14 13 03 -27 17 04 50 Hydra
14 23 23 -27 46 35 51 Hydra
14 28 28 -29 30 50 52 Hydra
14 46 17 -25 27 50 54 Hydra
14 47 40 -25 38 43 55 Hydra
14 48 02 -26 06 30 56 Hydra
14 48 15 -26 40 01 57 Hydra
14 50 35 -27 58 51 58 Hydra
14 58 57 -27 40 37 59 Hydra
15 02 24 -28 04 48 60 Hydra
22 16 11 +37 46 26 1 Lacerta
22 21 14 +46 33 43 2 Lacerta
22 23 45 +52 15 16 3 Lacerta
22 24 43 +49 30 07 4 Lacerta
22 29 44 +47 43 58 5 Lacerta
22 30 42 +43 08 57 6 Lacerta
22 31 29 +50 18 30 7 Lacerta
22 36 05 +39 39 37 8 Lacerta
22 37 34 +51 34 17 9 Lacerta
22 39 29 +39 04 35 10 Lacerta
22 40 43 +44 18 09 11 Lacerta
22 41 41 +40 15 06 12 Lacerta
22 44 19 +41 50 44 13 Lacerta
22 50 35 +41 58 49 14 Lacerta
22 52 16 +43 20 21 15 Lacerta
22 56 37 +41 37 50 16 Lacerta
09 24 56 +26 09 38 1 Leo
09 28 43 +09 02 05 2 Leo
09 28 45 +08 09 59 3 Leo
09 32 00 +22 56 45 4 Leo
09 32 12 +11 16 39 5 Leo
09 32 13 +09 41 37 6 Leo
09 36 08 +14 21 26 7 Leo
09 37 20 +16 24 55 8 Leo
09 37 28 +06 48 48 10 Leo
09 41 55 +25 53 24 13 Leo
09 41 25 +09 52 10 14 Leo
09 43 51 +29 57 05 15 Leo
09 43 59 +13 59 55 16 Leo
09 46 08 +23 45 03 17 Leo
09 46 39 +11 47 12 18 Leo
09 47 41 +11 32 42 19 Leo
09 50 07 +21 09 22 20 Leo
09 52 10 +24 22 18 22 Leo
09 51 18 +13 02 33 23 Leo
09 53 02 +25 59 00 24 Leo
09 58 29 +12 25 15 27 Leo
10 00 28 +08 01 12 29 Leo
10 07 36 +16 44 18 30 Leo
10 08 10 +09 58 23 31 Leo
10 08 38 +11 56 33 32 Leo
10 11 54 +13 19 49 34 Leo
10 16 49 +23 28 41 35 Leo
10 16 58 +23 23 32 36 Leo
10 16 56 +13 42 12 37 Leo
10 17 31 +23 04 52 39 Leo
10 20 00 +19 26 44 40 Leo
10 20 14 +19 48 55 41 Leo
10 20 14 +19 48 59 41 Leo
10 22 06 +14 57 01 42 Leo
10 23 16 +06 31 02 43 Leo
10 25 31 +08 45 33 44 Leo
10 27 55 +09 44 13 45 Leo
10 32 27 +14 06 41 46 Leo
10 33 04 +09 16 51 47 Leo
10 35 04 +06 55 40 48 Leo
10 35 18 +08 37 28 49 Leo
10 46 40 +18 51 54 51 Leo
10 46 41 +14 10 06 52 Leo
10 49 31 +10 31 08 53 Leo
10 55 52 +24 43 23 54 Leo
10 55 53 +24 43 20 54 Leo
10 55 57 +00 42 37 55 Leo
10 56 18 +06 09 31 56 Leo
11 00 48 +03 35 26 58 Leo
11 01 00 +06 04 28 59 Leo
11 02 35 +20 09 10 60 Leo
11 02 04 -02 30 42 61 Leo
11 03 51 -00 01 34 62 Leo
11 05 17 +07 18 33 63 Leo
11 07 55 +23 17 47 64 Leo
11 07 09 +01 55 42 65 Leo
11 09 05 +24 37 52 67 Leo
11 14 23 +20 29 47 68 Leo
11 14 00 -00 05 49 69 Leo
11 14 30 +15 24 08 70 Leo
11 15 28 +23 04 06 72 Leo
11 16 07 +13 16 49 73 Leo
11 16 54 -03 40 44 74 Leo
11 17 32 +01 59 00 75 Leo
11 19 10 +01 37 23 76 Leo
11 21 23 +06 00 07 77 Leo
11 24 11 +10 30 06 78 Leo
11 24 17 +01 22 49 79 Leo
11 26 05 +03 49 57 80 Leo
11 25 52 +16 25 44 81 Leo
11 27 00 +02 59 08 83 Leo
11 28 11 +02 49 43 84 Leo
11 29 57 +15 23 09 85 Leo
11 30 45 +18 22 56 86 Leo
11 30 33 +02 58 34 87 Leo
11 32 00 +14 20 13 88 Leo
11 34 37 +03 01 56 89 Leo
11 34 58 +16 46 09 90 Leo
11 37 11 -00 51 06 91 Leo
11 41 03 +21 19 30 92 Leo
11 48 15 +20 11 28 93 Leo
11 49 19 +14 32 39 94 Leo
11 55 55 +15 37 08 95 Leo
09 31 01 +33 38 00 7 Leo Minor
09 31 50 +35 04 51 8 Leo Minor
09 33 48 +36 27 53 9 Leo Minor
09 34 31 +36 22 30 10 Leo Minor
09 35 57 +35 47 16 11 Leo Minor
09 43 00 +35 04 13 13 Leo Minor
09 57 59 +41 01 54 19 Leo Minor
10 01 18 +31 53 58 20 Leo Minor
10 07 43 +35 13 13 21 Leo Minor
10 15 23 +31 26 35 22 Leo Minor
10 16 31 +29 17 08 23 Leo Minor
10 16 45 +28 39 27 24 Leo Minor
10 23 23 +33 52 58 27 Leo Minor
10 24 26 +33 41 35 28 Leo Minor
10 26 11 +33 46 14 30 Leo Minor
10 28 10 +36 40 54 31 Leo Minor
10 30 23 +38 53 58 32 Leo Minor
10 32 08 +32 21 13 33 Leo Minor
10 33 47 +34 57 46 34 Leo Minor
10 36 38 +36 18 03 35 Leo Minor
10 39 00 +31 57 00 37 Leo Minor
10 39 25 +37 53 02 38 Leo Minor
10 43 18 +26 17 57 40 Leo Minor
10 43 41 +23 09 43 41 Leo Minor
10 46 08 +30 39 21 42 Leo Minor
10 49 14 +29 23 22 43 Leo Minor
10 50 09 +27 56 50 44 Leo Minor
10 53 35 +34 11 18 46 Leo Minor
10 54 58 +25 27 51 48 Leo Minor
10 56 50 +25 28 24 50 Leo Minor
05 02 57 -22 47 17 1 Lepus
05 05 40 -22 21 52 2 Lepus
05 12 31 -11 51 48 3 Lepus
05 13 27 -12 56 09 4 Lepus
05 13 08 -16 12 00 5 Lepus
05 19 48 -13 10 18 6 Lepus
05 20 13 -12 18 39 7 Lepus
05 23 44 -13 55 22 8 Lepus
05 28 27 -20 45 20 9 Lepus
05 31 21 -20 51 36 10 Lepus
05 32 56 -17 49 08 11 Lepus
05 42 26 -22 22 17 12 Lepus
05 44 40 -22 26 47 13 Lepus
05 47 11 -14 49 13 14 Lepus
05 51 32 -20 52 41 15 Lepus
05 56 38 -14 10 02 16 Lepus
06 05 12 -16 29 06 17 Lepus
06 06 23 -14 56 10 18 Lepus
06 07 54 -19 10 00 19 Lepus
14 23 41 -11 44 12 2 Libra
14 43 30 -25 01 07 4 Libra
14 46 14 -15 28 50 5 Libra
14 49 36 -14 10 10 7 Libra
14 50 58 -16 01 04 8 Libra
14 51 09 -16 03 44 9 Libra
14 51 17 -02 19 11 11 Libra
14 54 37 -24 39 45 12 Libra
14 54 38 -11 55 07 13 Libra
14 57 02 -11 25 47 15 Libra
14 57 27 -04 21 59 16 Libra
