04 15 13 +40 29 45 52 Perseus
04 21 55 +46 30 38 53 Perseus
04 20 44 +34 34 42 54 Perseus
04 24 49 +34 08 31 55 Perseus
04 24 56 +33 58 16 56 Perseus
04 33 45 +43 04 27 57 Perseus
04 37 02 +41 16 29 58 Perseus
04 43 15 +43 22 27 59 Perseus
22 55 14 +01 05 29 1 Pisces
22 59 42 +00 59 23 2 Pisces
23 00 52 +00 12 46 3 Pisces
23 04 07 +03 50 49 4 Pisces
23 08 55 +02 09 18 5 Pisces
23 17 25 +03 18 34 6 Pisces
23 20 35 +05 24 32 7 Pisces
23 27 11 +01 16 59 8 Pisces
23 27 29 +01 09 00 9 Pisces
23 28 13 +06 24 23 10 Pisces
23 32 12 -01 03 30 13 Pisces
23 34 24 -01 13 11 14 Pisces
23 36 38 +02 07 48 16 Pisces
23 40 12 +05 39 15 17 Pisces
23 42 18 +01 48 28 18 Pisces
23 46 38 +03 30 52 19 Pisces
23 48 11 -02 44 02 20 Pisces
23 49 42 +01 06 14 21 Pisces
23 52 12 +02 57 29 22 Pisces
23 53 10 -03 07 40 24 Pisces
23 53 20 +02 07 06 25 Pisces
23 55 23 +07 05 56 26 Pisces
23 58 55 -03 31 42 27 Pisces
23 59 33 +06 53 28 28 Pisces
00 02 04 -02 59 59 29 Pisces
00 02 12 +06 02 31 30 Pisces
00 02 39 +08 59 05 31 Pisces
00 02 44 +08 30 48 32 Pisces
00 05 35 -05 40 47 33 Pisces
00 10 17 +11 10 24 34 Pisces
00 15 13 +08 50 55 35 Pisces
00 16 49 +08 16 04 36 Pisces
00 20 50 +08 13 05 41 Pisces
00 22 41 +13 30 37 42 Pisces
00 25 39 +01 58 03 44 Pisces
00 28 19 +17 55 14 47 Pisces
00 28 28 +16 28 21 48 Pisces
00 32 38 +06 58 59 51 Pisces
00 32 51 +20 19 19 52 Pisces
00 37 03 +15 15 33 53 Pisces
00 39 37 +21 16 41 54 Pisces
00 40 11 +21 27 57 55 Pisces
00 46 49 +15 30 10 57 Pisces
00 47 18 +12 00 04 58 Pisces
00 47 29 +19 36 22 59 Pisces
00 47 39 +06 46 05 60 Pisces
00 48 10 +20 57 09 61 Pisces
00 48 33 +07 19 38 62 Pisces
00 48 57 +07 36 44 63 Pisces
00 49 14 +16 58 04 64 Pisces
00 50 09 +27 44 15 65 Pisces
00 50 08 +27 44 17 65 Pisces
00 54 51 +19 12 55 66 Pisces
00 56 14 +27 14 11 67 Pisces
00 58 06 +29 01 09 68 Pisces
01 03 05 +31 49 52 69 Pisces
01 03 12 +07 55 00 71 Pisces
01 05 21 +14 58 22 72 Pisces
01 05 08 +05 40 59 73 Pisces
01 05 57 +21 29 31 74 Pisces
01 05 56 +21 30 00 74 Pisces
01 06 49 +12 58 58 75 Pisces
01 06 05 +04 56 06 77 Pisces
01 06 07 +04 56 10 77 Pisces
01 08 18 +32 02 20 78 Pisces
01 08 13 +20 45 57 79 Pisces
01 08 38 +05 40 35 80 Pisces
01 10 05 +19 41 07 81 Pisces
01 11 24 +31 27 04 82 Pisces
01 11 56 +30 06 58 83 Pisces
01 11 43 +21 03 40 84 Pisces
01 14 00 +24 36 36 85 Pisces
01 14 01 +07 36 17 86 Pisces
01 13 59 +07 36 06 86 Pisces
01 14 24 +16 09 36 87 Pisces
01 14 58 +07 01 18 88 Pisces
01 18 04 +03 38 26 89 Pisces
01 19 45 +27 17 25 90 Pisces
01 21 24 +28 45 51 91 Pisces
01 26 31 +19 11 53 93 Pisces
01 26 57 +19 15 58 94 Pisces
01 30 08 +18 22 53 97 Pisces
01 30 27 +06 10 11 98 Pisces
01 31 45 +15 22 17 99 Pisces
01 36 02 +14 41 13 101 Pisces
01 37 22 +12 10 01 102 Pisces
01 39 56 +16 25 52 105 Pisces
01 41 41 +05 30 46 106 Pisces
01 42 45 +20 17 37 107 Pisces
01 45 11 +20 06 29 109 Pisces
01 45 39 +09 10 58 110 Pisces
01 53 49 +03 12 43 111 Pisces
02 00 25 +03 07 17 112 Pisces
02 02 19 +02 47 15 113 Pisces
02 02 19 +02 47 15 113 Pisces
21 29 22 -31 13 00 5 Pisces Austrinus
21 32 32 -33 55 21 6 Pisces Austrinus
21 37 06 -33 01 32 7 Pisces Austrinus
21 36 28 -26 08 56 8 Pisces Austrinus
21 45 14 -33 00 10 9 Pisces Austrinus
21 48 02 -30 52 30 10 Pisces Austrinus
22 01 07 -28 25 46 12 Pisces Austrinus
22 04 40 -29 53 32 13 Pisces Austrinus
22 08 40 -32 57 50 14 Pisces Austrinus
22 10 26 -32 31 25 15 Pisces Austrinus
22 14 35 -27 44 31 16 Pisces Austrinus
22 31 47 -32 19 13 17 Pisces Austrinus
22 40 56 -27 01 03 18 Pisces Austrinus
22 42 39 -29 20 04 19 Pisces Austrinus
22 51 36 -29 30 34 21 Pisces Austrinus
22 52 48 -32 50 56 22 Pisces Austrinus
22 56 13 -32 30 47 23 Pisces Austrinus
22 57 55 -29 35 43 24 Pisces Austrinus
07 43 44 -28 25 24 1 Puppis
07 45 42 -14 41 55 2 Puppis
07 45 43 -14 42 12 2 Puppis
07 44 00 -28 58 01 3 Puppis
07 46 10 -14 34 35 4 Puppis
07 48 10 -12 12 20 5 Puppis
07 49 55 -17 14 28 6 Puppis
07 49 30 -24 52 21 7 Puppis
07 51 54 -12 49 57 8 Puppis
07 52 00 -13 54 40 9 Puppis
07 52 32 -14 51 34 10 Puppis
07 57 04 -22 53 37 11 Puppis
07 59 19 -23 19 28 12 Puppis
08 04 54 -19 44 33 14 Puppis
08 07 45 -24 19 08 15 Puppis
08 09 15 -19 15 35 16 Puppis
08 10 53 -13 48 51 18 Puppis
08 11 30 -12 56 31 19 Puppis
08 13 34 -15 48 13 20 Puppis
08 17 37 -16 18 03 21 Puppis
08 23 00 -13 04 15 22 Puppis
19 15 30 +21 14 28 1 Sagitta
19 24 35 +16 56 52 2 Sagitta
19 37 31 +16 28 27 4 Sagitta
19 40 19 +18 01 32 5 Sagitta
19 41 16 +17 29 17 6 Sagitta
19 47 36 +18 32 48 7 Sagitta
19 49 11 +19 09 18 8 Sagitta
19 52 34 +18 41 06 9 Sagitta
19 56 15 +16 38 54 10 Sagitta
19 57 59 +16 48 10 11 Sagitta
19 58 58 +19 30 22 12 Sagitta
20 00 17 +17 31 50 13 Sagitta
20 04 20 +17 05 04 15 Sagitta
20 05 23 +20 00 20 16 Sagitta
20 10 09 +20 55 49 17 Sagitta
20 16 32 +21 36 51 18 Sagitta
17 47 52 -27 49 56 3 Sagittarius
18 00 05 -23 48 58 4 Sagittarius
18 01 40 -17 09 24 6 Sagittarius
18 03 09 -24 16 55 7 Sagittarius
18 04 10 -24 21 36 9 Sagittarius
18 06 07 -30 25 24 10 Sagittarius
18 12 01 -23 41 59 11 Sagittarius
18 14 03 -21 03 26 13 Sagittarius
18 14 33 -21 42 41 14 Sagittarius
18 15 30 -20 43 35 15 Sagittarius
18 15 30 -20 23 10 16 Sagittarius
18 25 21 -30 45 13 18 Sagittarius
18 21 18 -29 49 32 19 Sagittarius
18 24 30 -34 22 54 20 Sagittarius
18 25 39 -20 32 19 21 Sagittarius
18 28 17 -25 25 06 22 Sagittarius
18 34 11 -24 01 42 24 Sagittarius
18 34 50 -24 13 06 25 Sagittarius
18 42 09 -23 49 42 26 Sagittarius
18 45 58 -26 59 07 27 Sagittarius
18 46 38 -22 23 12 28 Sagittarius
18 49 58 -20 19 07 29 Sagittarius
18 51 08 -22 09 22 30 Sagittarius
18 54 28 -22 44 19 32 Sagittarius
18 54 18 -21 21 12 33 Sagittarius
18 55 34 -26 17 24 34 Sagittarius
18 55 25 -22 39 53 35 Sagittarius
18 57 38 -20 38 58 36 Sagittarius
18 58 01 -21 05 59 37 Sagittarius
19 02 55 -29 52 22 38 Sagittarius
19 04 59 -21 44 02 39 Sagittarius
19 07 15 -27 39 45 40 Sagittarius
19 10 03 -21 00 55 41 Sagittarius
19 15 50 -25 14 52 42 Sagittarius
19 17 56 -18 56 38 43 Sagittarius
19 21 57 -17 50 15 44 Sagittarius
19 22 07 -18 17 55 45 Sagittarius
19 22 00 -15 56 43 46 Sagittarius
19 25 34 -24 29 55 47 Sagittarius
19 25 47 -23 57 07 49 Sagittarius
19 26 37 -21 45 59 50 Sagittarius
19 36 20 -24 42 28 51 Sagittarius
19 37 00 -24 52 20 52 Sagittarius
19 40 07 -23 24 58 53 Sagittarius
19 41 00 -16 16 53 54 Sagittarius
19 42 48 -16 06 43 55 Sagittarius
19 46 39 -19 44 55 56 Sagittarius
19 52 29 -19 01 55 57 Sagittarius
19 56 08 -26 17 09 58 Sagittarius
19 57 14 -27 09 23 59 Sagittarius
19 59 15 -26 10 54 60 Sagittarius
19 58 14 -15 28 40 61 Sagittarius
20 02 57 -27 41 44 62 Sagittarius
20 02 15 -13 37 22 63 Sagittarius
20 05 43 -12 39 03 65 Sagittarius
15 51 16 -25 45 58 1 Scorpius
15 53 54 -25 20 31 2 Scorpius
15 54 57 -25 15 29 3 Scorpius
15 55 48 -26 16 49 4 Scorpius
15 57 12 -29 13 42 5 Scorpius
15 59 09 -26 07 42 6 Scorpius
16 00 38 -22 38 08 7 Scorpius
16 05 43 -19 48 55 8 Scorpius
16 05 43 -19 49 08 8 Scorpius
16 07 06 -20 40 57 9 Scorpius
16 07 42 -20 52 54 10 Scorpius
16 07 53 -12 45 31 11 Scorpius
16 12 34 -28 25 48 12 Scorpius
16 12 37 -27 56 20 13 Scorpius
16 12 15 -19 27 45 14 Scorpius
16 12 16 -19 28 24 14 Scorpius
16 12 16 -10 04 36 15 Scorpius
16 12 23 -08 33 36 16 Scorpius
16 14 07 -11 51 00 17 Scorpius
16 15 53 -08 22 54 18 Scorpius
16 20 56 -24 10 52 19 Scorpius
16 21 29 -25 36 16 20 Scorpius
16 29 42 -26 26 34 21 Scorpius
16 30 30 -25 07 32 22 Scorpius
16 36 12 -28 13 34 23 Scorpius
16 47 09 -25 32 14 25 Scorpius
16 50 30 -34 18 06 26 Scorpius
16 57 31 -33 16 01 27 Scorpius
17 31 05 -37 17 58 34 Scorpius
17 33 56 -37 06 26 35 Scorpius
15 15 26 +04 55 16 3 Serpens
15 16 04 +00 21 14 4 Serpens
15 19 33 +01 44 50 5 Serpens
15 21 17 +00 41 51 6 Serpens
15 22 37 +12 32 59 7 Serpens
15 23 58 -01 02 24 8 Serpens
15 26 01 +15 24 39 9 Serpens
15 28 53 +01 49 31 10 Serpens
15 33 12 -01 12 11 11 Serpens
15 32 24 +16 02 22 12 Serpens
15 35 02 +10 31 22 13 Serpens
15 35 02 +10 31 16 13 Serpens
15 36 48 -00 34 41 14 Serpens
15 35 47 +17 38 21 15 Serpens
15 36 43 +09 59 37 16 Serpens
15 36 43 +16 06 09 18 Serpens
15 41 13 +16 00 32 19 Serpens
15 42 01 +12 49 54 20 Serpens
15 41 46 +19 39 16 21 Serpens
15 42 08 +18 26 53 22 Serpens
15 44 17 +02 29 58 23 Serpens
15 44 31 +06 24 36 24 Serpens
15 46 22 -01 49 11 25 Serpens
15 44 56 +17 14 55 26 Serpens
15 46 41 +07 20 16 27 Serpens
15 46 25 +15 24 24 28 Serpens
15 47 31 +14 06 00 31 Serpens
15 49 53 -03 26 43 32 Serpens
15 50 32 +02 10 53 34 Serpens
15 48 58 +18 07 36 35 Serpens
15 51 31 -03 06 19 36 Serpens
15 51 04 +04 27 46 37 Serpens
15 51 28 +20 57 47 38 Serpens
15 53 26 +13 10 55 39 Serpens
15 54 55 +08 33 57 40 Serpens
15 56 41 +15 38 51 41 Serpens
16 04 00 +04 58 23 43 Serpens
16 02 30 +22 47 27 44 Serpens
16 07 51 +09 52 43 45 Serpens
16 08 42 +08 31 16 47 Serpens
16 22 19 +01 01 03 50 Serpens
17 21 06 -12 51 06 53 Serpens
17 37 52 -15 24 05 55 Serpens
17 41 41 -12 52 39 56 Serpens
18 00 45 -03 41 25 57 Serpens
18 21 34 -02 53 47 58 Serpens
18 27 27 +00 11 58 59 Serpens
18 29 57 -01 58 54 60 Serpens
18 32 12 +01 00 25 61 Serpens
18 56 29 +04 12 31 63 Serpens
18 56 28 +04 12 37 63 Serpens
18 57 31 +02 32 32 64 Serpens
09 50 46 +04 19 12 4 Sextans
09 51 29 -04 16 01 6 Sextans
09 52 28 +02 25 50 7 Sextans
09 52 45 -08 07 43 8 Sextans
09 59 59 +03 21 38 12 Sextans
10 04 24 +03 10 36 13 Sextans
10 07 03 +05 35 13 14 Sextans
10 08 11 -00 23 46 15 Sextans
10 10 23 -08 25 59 17 Sextans
10 11 10 -08 26 35 18 Sextans
10 13 04 +04 35 24 19 Sextans
10 17 52 -08 05 38 22 Sextans
10 21 17 +02 15 52 23 Sextans
10 23 41 -04 05 58 25 Sextans
10 29 43 -02 45 53 29 Sextans
10 30 32 -00 39 46 30 Sextans
10 41 39 -01 46 04 33 Sextans
10 43 36 +04 43 17 35 Sextans
10 45 24 +02 27 42 36 Sextans
10 49 32 -04 03 02 40 Sextans
10 50 33 -08 55 28 41 Sextans
03 25 04 +09 02 47 1 Taurus
03 27 26 +09 45 00 2 Taurus
03 30 40 +11 21 12 4 Taurus
03 31 09 +12 57 13 5 Taurus
03 32 52 +09 23 25 6 Taurus
03 34 44 +24 28 51 7 Taurus
03 37 07 +00 25 05 10 Taurus
03 41 04 +25 20 43 11 Taurus
03 40 07 +03 04 23 12 Taurus
03 42 35 +19 42 58 13 Taurus
03 44 04 +19 40 50 14 Taurus
03 45 06 +24 18 18 16 Taurus
03 45 10 +24 07 44 17 Taurus
03 45 28 +24 51 17 18 Taurus
03 45 30 +24 28 58 19 Taurus
03 46 07 +24 22 59 20 Taurus
03 46 12 +24 34 12 21 Taurus
03 46 21 +24 32 36 22 Taurus
03 46 37 +23 57 49 23 Taurus
03 47 47 +24 07 13 25 Taurus
03 49 28 +24 04 06 27 Taurus
03 49 29 +24 09 06 28 Taurus
03 45 56 +06 03 55 29 Taurus
03 48 32 +11 09 30 30 Taurus
03 52 16 +06 32 58 31 Taurus
03 57 10 +22 29 32 32 Taurus
03 57 22 +23 11 23 33 Taurus
04 00 57 +12 30 15 35 Taurus
04 04 39 +24 07 09 36 Taurus
04 04 59 +22 05 43 37 Taurus
04 03 25 +06 00 10 38 Taurus
04 05 38 +22 01 20 39 Taurus
04 04 00 +05 26 57 40 Taurus
04 06 54 +27 36 48 41 Taurus
04 07 20 +29 00 52 42 Taurus
04 09 27 +19 37 20 43 Taurus
04 11 07 +26 29 37 44 Taurus
04 11 36 +05 32 09 45 Taurus
04 13 49 +07 43 43 46 Taurus
04 14 12 +09 16 34 47 Taurus
04 16 03 +15 24 46 48 Taurus
04 15 48 +08 54 16 49 Taurus
04 17 33 +20 35 26 50 Taurus
04 18 41 +21 35 28 51 Taurus
04 20 40 +27 21 45 52 Taurus
04 19 44 +21 09 15 53 Taurus
04 20 04 +15 38 21 54 Taurus
04 19 54 +21 47 08 56 Taurus
04 20 14 +14 02 49 57 Taurus
04 20 53 +15 06 25 58 Taurus
04 22 52 +25 38 26 59 Taurus
04 22 21 +14 05 20 60 Taurus
04 23 13 +17 33 14 61 Taurus
04 24 17 +24 18 45 62 Taurus
04 23 42 +16 47 19 63 Taurus
04 24 23 +17 27 19 64 Taurus
04 25 40 +22 18 18 65 Taurus
04 24 07 +09 28 20 66 Taurus
04 25 43 +22 12 39 67 Taurus
04 25 46 +17 56 21 68 Taurus
04 26 36 +22 49 29 69 Taurus
04 25 54 +15 57 07 70 Taurus
04 26 37 +15 37 46 71 Taurus
04 27 35 +23 00 26 72 Taurus
04 26 53 +14 43 29 73 Taurus
04 28 55 +19 11 28 74 Taurus
04 28 43 +16 22 14 75 Taurus
04 28 40 +14 45 06 76 Taurus
04 28 51 +15 58 23 77 Taurus
04 28 56 +15 52 54 78 Taurus
04 29 07 +13 03 30 79 Taurus
04 30 26 +15 38 55 80 Taurus
04 30 55 +15 42 09 81 Taurus
04 30 54 +13 44 06 83 Taurus
04 32 08 +15 51 44 85 Taurus
04 34 07 +14 51 17 86 Taurus
04 36 12 +16 31 09 87 Taurus
04 35 55 +10 10 15 88 Taurus
04 38 26 +16 02 35 89 Taurus
04 38 27 +12 31 14 90 Taurus
04 39 26 +15 48 34 91 Taurus
04 39 33 +15 55 40 92 Taurus
04 40 20 +12 12 26 93 Taurus
04 42 32 +22 57 58 94 Taurus
04 43 31 +24 05 53 95 Taurus
04 50 01 +15 54 45 96 Taurus
04 51 40 +18 50 53 97 Taurus
04 58 27 +25 03 28 98 Taurus
04 58 06 +23 57 22 99 Taurus
05 03 24 +21 35 49 102 Taurus
05 08 25 +24 16 17 103 Taurus
05 07 45 +18 39 05 104 Taurus
05 08 13 +21 42 40 105 Taurus
05 08 06 +20 25 29 106 Taurus
05 15 45 +22 17 24 108 Taurus
05 19 34 +22 06 05 109 Taurus
05 23 54 +16 42 14 110 Taurus
05 24 42 +17 23 15 111 Taurus
05 26 36 +28 36 42 112 Taurus
05 26 23 +16 42 16 113 Taurus
05 27 56 +21 56 27 114 Taurus
05 27 28 +17 57 58 115 Taurus
05 28 02 +15 52 41 116 Taurus
05 28 19 +17 14 34 117 Taurus
05 29 34 +25 09 15 118 Taurus
05 32 30 +18 35 52 119 Taurus
05 33 49 +18 32 37 120 Taurus
05 35 45 +24 02 33 121 Taurus
05 37 21 +17 02 35 122 Taurus
05 37 56 +21 08 43 123 Taurus
05 40 03 +25 53 58 125 Taurus
05 41 34 +16 32 10 126 Taurus
05 47 02 +15 49 27 129 Taurus
05 47 44 +17 43 50 130 Taurus
05 47 30 +14 29 24 131 Taurus
05 49 19 +24 34 08 132 Taurus
05 47 59 +13 54 04 133 Taurus
05 49 49 +12 39 09 134 Taurus
05 50 45 +14 18 24 135 Taurus
05 53 38 +27 36 47 136 Taurus
05 52 39 +14 10 21 137 Taurus
05 58 18 +25 57 15 139 Taurus
02 11 43 +31 32 59 5 Triangulum
02 12 40 +30 19 35 6 Triangulum
02 16 14 +33 22 55 7 Triangulum
02 19 14 +28 39 55 10 Triangulum
02 27 45 +31 49 25 11 Triangulum
02 28 28 +29 41 30 12 Triangulum
02 29 06 +29 57 15 13 Triangulum
02 32 24 +36 10 09 14 Triangulum
02 36 04 +34 42 33 15 Triangulum
08 30 40 +60 42 04 1 Ursa Major
08 35 03 +65 07 39 2 Ursa Major
08 39 37 +65 00 11 3 Ursa Major
08 40 38 +64 18 36 4 Ursa Major
08 53 46 +61 56 35 5 Ursa Major
08 57 02 +64 35 04 6 Ursa Major
09 02 59 +67 36 35 8 Ursa Major
08 59 33 +48 01 19 9 Ursa Major
09 08 49 +66 51 11 11 Ursa Major
09 03 57 +47 08 12 12 Ursa Major
09 10 49 +67 06 51 13 Ursa Major
09 11 19 +63 29 35 14 Ursa Major
09 09 13 +51 35 03 15 Ursa Major
09 14 43 +61 24 09 16 Ursa Major
09 16 11 +56 43 13 17 Ursa Major
09 16 32 +54 00 03 18 Ursa Major
09 35 21 +72 10 59 22 Ursa Major
09 31 54 +63 02 23 23 Ursa Major
09 34 54 +69 48 28 24 Ursa Major
09 33 11 +51 39 18 25 Ursa Major
09 35 09 +52 01 44 26 Ursa Major
09 43 24 +72 13 46 27 Ursa Major
09 46 18 +63 37 48 28 Ursa Major
09 51 20 +59 00 54 29 Ursa Major
09 52 26 +54 02 27 30 Ursa Major
09 56 02 +49 47 46 31 Ursa Major
10 18 24 +65 05 00 32 Ursa Major
10 17 24 +42 53 22 33 Ursa Major
10 22 37 +41 28 27 34 Ursa Major
10 30 15 +65 36 01 35 Ursa Major
10 30 56 +55 57 17 36 Ursa Major
10 35 29 +57 03 25 37 Ursa Major
10 42 16 +65 41 25 38 Ursa Major
10 44 02 +57 10 22 39 Ursa Major
10 46 41 +57 20 22 41 Ursa Major
10 51 42 +59 17 36 42 Ursa Major
10 51 29 +56 33 20 43 Ursa Major
10 53 52 +54 33 30 44 Ursa Major
10 54 15 +43 09 48 45 Ursa Major
10 56 01 +33 28 49 46 Ursa Major
10 59 45 +40 24 12 47 Ursa Major
11 02 08 +56 21 20 48 Ursa Major
11 01 07 +39 11 07 49 Ursa Major
11 04 01 +61 43 26 50 Ursa Major
11 04 48 +38 12 52 51 Ursa Major
11 09 56 +44 28 17 52 Ursa Major
11 18 26 +31 30 06 53 Ursa Major
11 18 27 +31 30 06 53 Ursa Major
11 18 44 +33 04 00 54 Ursa Major
11 19 24 +38 09 29 55 Ursa Major
11 23 05 +43 27 19 56 Ursa Major
11 29 20 +39 18 34 57 Ursa Major
11 30 47 +43 08 45 58 Ursa Major
11 38 36 +43 35 52 59 Ursa Major
11 38 49 +46 48 23 60 Ursa Major
11 41 19 +34 10 26 61 Ursa Major
11 41 50 +31 43 06 62 Ursa Major
11 46 19 +47 45 06 63 Ursa Major
11 54 05 +53 40 01 64 Ursa Major
11 55 22 +46 26 57 65 Ursa Major
11 55 27 +46 26 31 65 Ursa Major
11 56 14 +56 34 15 66 Ursa Major
12 02 22 +43 01 04 67 Ursa Major
12 11 59 +57 01 36 68 Ursa Major
12 15 40 +57 00 17 69 Ursa Major
12 21 04 +57 50 10 70 Ursa Major
12 25 17 +56 44 59 71 Ursa Major
12 27 49 +55 41 07 73 Ursa Major
12 30 11 +58 22 42 74 Ursa Major
12 30 18 +58 44 24 75 Ursa Major
12 41 46 +62 41 08 76 Ursa Major
12 54 15 +55 55 58 77 Ursa Major
13 00 56 +56 20 22 78 Ursa Major
13 24 07 +54 53 57 79 Ursa Major
13 24 08 +54 53 44 79 Ursa Major
13 25 25 +54 57 44 80 Ursa Major
13 34 19 +55 19 23 81 Ursa Major
13 39 42 +52 53 46 82 Ursa Major
13 40 55 +54 39 23 83 Ursa Major
13 46 46 +54 24 28 84 Ursa Major
13 47 44 +49 17 19 85 Ursa Major
13 54 02 +53 42 15 86 Ursa Major
02 37 23 +89 17 10 1 Ursa Minor
14 06 59 +74 34 12 3 Ursa Minor
14 08 49 +77 31 26 4 Ursa Minor
14 27 31 +75 40 26 5 Ursa Minor
14 50 41 +74 08 06 7 Ursa Minor
15 17 06 +71 48 21 11 Ursa Minor
15 20 43 +71 48 58 13 Ursa Minor
15 31 16 +77 19 57 15 Ursa Minor
15 43 54 +77 46 44 16 Ursa Minor
